date,likes,user,location,text
2022-06-17 18:35:58+00:00,3,Mitsmartins,"Rio Grande, Brasil","Oi, tudo bem? Essa é a Minha Loja Digital O Boticário!

Veja os produtos e faça seu pedido por lá, é muito mais prático

Acesse aqui: https://t.co/cswXY7juAh"
2022-06-17 18:35:31+00:00,0,andradelaara,,Gabi Brandt mostrou os perfumes dela e não tem nenhum Boticário
2022-06-17 18:27:57+00:00,1,lizziebang,,"@flagmentada @cyntcham O de caneta sai mesmo, só uso no dia a dia.
Bom mesmo é esse da boticário que não borra, é perfeito pra role. https://t.co/gZemzEZqhs"
2022-06-17 18:20:40+00:00,1,vnessasouzz,Brasil,eu entro no boticário e saio de lá com um monte de palitinho daqueles pra eu ficar cheirando em casa kkkkkkkkkkkk
2022-06-17 18:19:37+00:00,2,plslinee,,"eu fico toda boba quando elogiam meu trabalho em reunião, a gerente do Boticário e gerente da Vult encheram minha bola hoje, fiquei ó 🥰🥰🥰"
2022-06-17 18:16:43+00:00,0,Solomatabroca,,@CravoPaulo Eu já não compro boticário por quer e caro e com isso agora que não vou compra mesmo..ficar nos piratas.kkkk
2022-06-17 18:14:36+00:00,0,_cleberjoao,Arapiraca-Al,"E se eu for postar, só vai ser natura e Boticário"
2022-06-17 18:03:51+00:00,1,lulisinhaa,,To muito triste que comprei uns cremes caros no Boticário e eles me deram reação alérgica…
2022-06-17 17:57:50+00:00,1,walexca_,"Caxias do Sul, Brasil",Comprei um creme de mãos no boticário que tem cheiro de pinho sol de lavanda. Hm que delicia cheiro de banheiro nas mãos
2022-06-17 17:48:05+00:00,3,mveigakk,República de Curitiba,o maluco da boticario me enganou e me vendeu hidratante para as maos feminino
2022-06-17 17:18:16+00:00,0,Debb_Silvaa,,"os kitizinhos de hidratantes da Boticário são maravilhosos, mas os preços estão de arrancar os olhos pqp. 😩😩😩😩😩"
2022-06-17 17:13:45+00:00,0,jessicapmuller,"RS, Brasil",viciei no cheirinho do hidratante matcha d'o boticário. bem gostoso ♡
2022-06-17 17:13:11+00:00,0,Vitria52761304,,"Comprei um hidrante na Boticário com cheiro de morango, e comprei o sabonete tbm 🥰🥰"
2022-06-17 17:07:51+00:00,0,stcklbrg,,tem uma moça discutindo com o perfil da boticário num comentário meu
2022-06-17 16:35:06+00:00,1,viniciuscostaz,"São Paulo, Brasil",@gabrielspndl nunca provei gosto dos sabores da boticário mas são caros
2022-06-17 16:33:34+00:00,0,camilleekkk,,por algum motivo agr sou obsecada pelo boticario
2022-06-17 16:29:18+00:00,1,gl_ramoss,"Barra do Piraí, RJ ","vai boticário, me patrocinaaa"
2022-06-17 16:02:47+00:00,1,KettPaiva,"Rio de Janeiro, Brasil","@CarolFelix779 Ela veio aqui trazer umas coisas da boticário pra mim, e tbm me falou várias coisas de você, mas nem dei muito ideia e ela tbm não citou nome. Tem coisas que tem que ser só vc e Deus!"
2022-06-17 15:10:00+00:00,0,oficialpromoz,Brasil,"OFERTAS DO DIA:

AliEx: https://t.co/2Kt7fm4Gw3
Amazon: https://t.co/LDSuZyepqN
Americanas: https://t.co/k04FEdDzRr
Boticário: https://t.co/QhRv1dqV1k 
Netshoes: https://t.co/dHMvDuvpSq
Shopee: https://t.co/mpvaKiJdPN
Sub: https://t.co/AGo3PNFdXZ

Canal: https://t.co/xFopA5YFaG"
2022-06-17 15:07:22+00:00,1,SIV_Thais,Tanglewood,"Apaixonada no Glamour Gold do Boticário, mas nem tem pra vender ainda... Socorro!"
2022-06-17 15:00:29+00:00,5,exame,,Boticário regrava jingle para comemorar volta do São João no Nordeste https://t.co/ZcfJNUc0CV
2022-06-17 14:23:12+00:00,4,cofertasecupons,t.me/canaldeofertasecupons,"🚨 #OBOTICARIO CUPONS:

🎟 20% off na primeira compra no site.
🔗 ACESSE: https://t.co/p1WqpTCMqr
✨ CUPOM: BEMVINDO20

🎟 30% off na primeira compra no APP.
🔗 ACESSE: https://t.co/ZlxXU15uDm
✨ CUPOM: BEMVINDO30

#CuponsOBoticario #Boticario

↪️ https://t.co/ur0YKTiVpw https://t.co/DCEUD7BLMw"
2022-06-17 13:41:00+00:00,0,GuaribaAcontece,Guariba,"O presente certo em todas as ocasiões. 

O Boticário em O Boticário https://t.co/px2dDYT125"
2022-06-17 13:37:42+00:00,1,daorabee,"São Luís, Brasil",boticário EU NAO SEI para de me mandar email pirra
2022-06-17 13:18:46+00:00,0,itsonlytdeal,Off-campus • Caraval,"pensando em comprar o Liz da Boticário mas se eu chegar em casa com mais um frasco de perfume, minha mãe me mata"
2022-06-17 12:42:32+00:00,0,LUVSRDBERG,joe quinn.🤍,@wilmsart vai la no boticario e compra slk
2022-06-17 12:36:08+00:00,2,Edielemaria,,Acordei feliz pq meu perfume e creme entraram em promoção na revista da Boticário
2022-06-17 12:24:50+00:00,7,arturvinisa,"Belo Horizonte, Brasil",eu na boticário experimentando qual malbec eu vou levar
2022-06-17 12:11:38+00:00,1,tatafreire7,,que lindo essa campanha da boticário com a Rebecca ❤️
2022-06-17 11:36:22+00:00,0,RIeonidas,,"@viihtube @oBoticario Boticário não sei, mas pra pra fazer os outros de palhaço, passando golpe com a tal da Blaze apostas ,aí tudo bem né,  afinal estão pagando pra fazer propaganda dessa me!#rda,e faz mesmo sabendo que é golpe"
2022-06-17 10:45:03+00:00,1,carolinaoa_,"Brasília, Brazil","Ganhei um kit da boticário tão cheiroso de dia dos namorados, que a graça dos meus dias têm sido tomar banho pra passar meus produtos no corpo"
2022-06-17 10:16:41+00:00,0,viictorinhagf,"Anápolis, Brasil","se você usa aquele perfume red alguma coisa da boticário, por favor n chega perto de mim"
2022-06-17 09:38:11+00:00,0,itailson_,,@hoje_no Parece propaganda de perfume do Boticário 😁
2022-06-17 08:57:13+00:00,3,WinstonBr1,Houston TX,"👏👏👏👏👏👏👏👏👏
Estamos juntos.
Incluo nesta lista: Bauducco, Natura, Boticário, Burger King e muitas outras.
Quem consome produtos da AMBEV e outras precisa ter consciência que está financiando grupos que querem destruir o Brasil para retomarem o poder."
2022-06-17 05:55:35+00:00,0,rebuscarla,Garanhuns-PE,brega mermo não bebe de américa nenhuma nem nunca houve uns bolerinho tocando em feira livre agitando pra bailes de seresta. kubanakan q isso perfume da boticário? cumbia né aqueles bowl de botar bifum?
2022-06-17 05:12:29+00:00,0,ThamirisPachec3,"Niterói, Brasil","Acabei de ver no YouTube o novo brinde da o boticário, e n gostei kkk pensei q era o novo lançamento de morango e n é!!!!! Chateada 😏🥺"
2022-06-17 05:03:45+00:00,0,leo_barbedo,Brazil,@oBoticario Vai tomar no cu boticário 🖕
2022-06-17 04:05:31+00:00,0,demitired,,Esse mês tem brinde na o Boticário ?
2022-06-17 04:02:42+00:00,1,maria_elizaabfr,"Curitiba, Brasil","O Boticário fez lançamento do morango ruby e até agora nenhum sinal de cadastro para amostra grátis, você já foi melhor hein dona @oBoticario"
2022-06-17 03:35:02+00:00,1,jessisilvap,"Santa Eugênia, Nova Iguaçu","n dava nada pelos hidratantes da marca hidramais, mas eu to amando!
to viciada em um q tem cheiro de bb e olha q sou a louca dos hidratantes, tenho vários da eudora, boticário, nivea... mas esse me pegou demais, agora só dps q eu enjoar do cheiro kk"
2022-06-17 03:25:59+00:00,0,sharkboywoo,ela/dela 🌈,tava no youtube e vi um anuncio da o boticário com a linda da rebecca &lt;333
2022-06-17 03:22:32+00:00,1,line_el_,Espírito Santo - Brasil,@MFFrann Minha vida aí kkkkkkk não posso nem cheirar aquele papelzinho com perfume que a moça dá na porta da Boticário que parece que o nariz vai cair
2022-06-17 03:17:26+00:00,1,OliviaR_16,"Tijuca, Rio de Janeiro","Fui na o boticario hj comprei meus hidratantes, esse ameixa é tudo 😍"
2022-06-17 03:15:43+00:00,0,loumxunt, will e mase ,Shampoo da Boticário é tão bom
2022-06-17 02:42:48+00:00,1,atbizzle,,"gnt o esfoliante de boa noite da boticário é muito bom, e trás mesmo um relaxamento"
2022-06-17 02:25:22+00:00,0,user_sadgirl,"Barra do Corda, Brasil",Eu tô simplesmente  obcecada  pelo o hidratante  de leite da o boticário.
2022-06-17 02:22:05+00:00,1,JayneCarvalho10,🇧🇷,Comprei umas roupas na shein e comprei um perfume na o boticário 🥰
2022-06-17 02:06:22+00:00,0,leletemar,,petição para a o boticário parar de fabricar o creme hidratante de ameixa
2022-06-17 02:03:04+00:00,0,donaleidi,Brasil,"Eita!!!
Que eu uso 2...
_ meu 1° boticário foi Floratta in Blue, ganhei em 1999... e nunca mais deixei de usar 
_ e Coffee passei a usar em 2010 ❤"
2022-06-17 01:58:08+00:00,0,temp1ne,,simplesmente viciada em produtos da boticario e eudora
2022-06-17 01:55:11+00:00,0,RaysCarvalho_,"Rio de Janeiro, Brazil","Não existe hidrante melhor que o Lilly e o ameixa da Boticário, affff 🤤🥰"
2022-06-17 01:35:34+00:00,0,soueurodrigoo,Volta Redonda,@trinelidias se for boticário eu tenho em
2022-06-17 01:33:10+00:00,0,feecoragem1517,"Mangueira, Rio de Janeiro",To com um hidratante da boticário morango ruby q é coisa de louco 😋😋😋 mt cheiroso...
2022-06-17 01:25:13+00:00,0,boceters,my angel flung out of space 🪐,"cheguei tão rápido em casa e me arrumei correndo pra sair de novo e esqueci de passar perfume, passei no shopping e entrei na o boticário e borrifei meu floratta gold do perfume de prova e arrasei.
me siga para mais dicas."
2022-06-17 01:16:12+00:00,0,ConstaraMancio,,"Aqui estou mais um dia pra falar de perfumes! Kkk

Outro que eu amo com todas as minhas forças é o Crazy Choices, da O Boticário. Baita perfume diferente e delícia. Ele lembra bastante um outro que é dos meus favoritos ever, o Angel Muse da Mugler. https://t.co/mJaQbgU8kC"
2022-06-17 01:07:26+00:00,0,eladdias,,Promo no o Boticário e não tenho dinheiro pra um desodorante
2022-06-17 01:05:51+00:00,1,JOBROSprasempre,(ela/dela),@luh_nj ai eu adoro o gostinho e o formato desse ice mas não acho que hidrate tantoooo queria um mais poderoso!!! não conhecia esse da boticário deve ser tudo pra sair 💓obg princesa linda
2022-06-17 01:00:06+00:00,1,mylenarhafaela_,,O creme novo de morango da O Boticário é simplesmente maravilhosooooo e eu ainda ganhei de presente de uma pacientinha querida 🥹
2022-06-17 00:59:08+00:00,1,anatvrx,013,"@sbbr777 amiga eu uso da principia e é mttt bom! antes eu usava o hialurônico da boticário, mas to sem dimdim pra pagar 165 nele (na época que comprei era lançamento e tava 100) e comprei o da principia. o ácido glicólico também é da principia"
2022-06-17 00:57:33+00:00,0,lucascflegitimo,"Goiás, Brasil","Boticollection Viva Acqua Fresca  é uma fragrância feminina que celebra os 45 anos de história do tio Boticário. Inspirada no clássico Acqua Fresca, Viva Acqua Fresca é uma fragrância vibrante, o perfume é uma delícia, se Joga 😍"
2022-06-17 00:54:23+00:00,1,lucascflegitimo,"Goiás, Brasil","Boticollection Viva Acqua Fresca    Fresca é uma fragrância vibrante As notas de todo é Bergamota, Limão, Neroli, Mandarina, Notas De Coração são flor de laranjeira, Jasmim, nota acqua e as notas de fundo é cedro, Âmbar e Musk @oBoticario #boticario #Brasil #45anos #lancamento https://t.co/iuQhOTABhs"
2022-06-17 00:52:35+00:00,0,ToddynhaDoWang,Uberlândia,"@oBoticario Isso aqui
Juro
Boticário paga minha terapia"
2022-06-17 00:46:13+00:00,0,yaywhyy,:),achei q era moot e qnd fui ver tava interagindo com a conta da boticario
2022-06-17 00:30:42+00:00,0,soy_rhi,"Niterói, Brasil",vou pagar a mulher da Natura e encomendar os produtos da O Boticário logo
2022-06-17 00:26:53+00:00,0,BelezaDiario,"São Paulo, Br",Boticário Intense #Blush by Manu Gavassi cor  Ameixa – “Meu Blush Favorito” https://t.co/C6Q7Zcbs4C #manugavassi
2022-06-17 00:07:18+00:00,1,sthe_hamus00,,estava sem perfume pra usar no dia dia comprei um glamour da o boticário. 🥰
2022-06-16 23:50:49+00:00,0,brubsnf,,"Boticário já pode me patrocinar, .eu cabelo tá lindo e maravilhoso mano"
2022-06-16 23:26:04+00:00,3,o_lambodara,INTJ - T,"@DoctorClimao @sansquer @EngMarcelo_ @Edelgodess 2020 precisava comprar um perfume mais marcante, no Boticário 217,00. Na loja vidro + essência + fixador = 25,00. Até hoje tenho dele ainda."
2022-06-16 23:22:15+00:00,21,AnaFNobrega,"João Pessoa, Brasil","Tô saindo com cheiro de puta (Lily - O Boticário), como diria minha tia. Amoooo!"
2022-06-16 23:19:49+00:00,2,CSeokbia,,Boticário com nova linha spa mds o meu bolsoooooo
2022-06-16 23:17:19+00:00,2,rioxmari,"Brasília, Brasil",Comprei um shampoo do Boticário por menos de 30 reais e meu cabelo simplesmente tá ficando perfeito com ele
2022-06-16 23:15:48+00:00,0,LUANALMEIDAMAR1,,"Eu só vi agora a @RebeccaOficial no comercial do Boticário , MDS que perfeitaaa"
2022-06-16 23:15:19+00:00,0,alinessergio,brasil,"Vejo o comercial da Rebecca pra Boticário e fico td orgulhosa, sigo essa menina desde qnd era passista do Salgueiro, inclusive tenho fotos com ela nessa época, tenho q achar pra postar"
2022-06-16 23:12:23+00:00,1,luccaslops1,"Olinda, Brasil",A @RebeccaOficial fazendo esse comercial da boticário ta maravilhosa demais!!
2022-06-16 23:03:12+00:00,2,ASAMIHAWKS,📖 ,@swifolkore eu uso o da boticário com ácido hialurônico mas ele é só pra noite e durante o dia uso protetor solar apenas
2022-06-16 22:55:05+00:00,0,tododianara,"Garanhuns, PE","o Boticário eu te amo, manda mimos😘 https://t.co/3S06Fi696P"
2022-06-16 22:41:59+00:00,0,taeyeondivonica,,"@fvsbrait se você curtir perfumes que são femininos, e não se importar muito com isso
pro dia a dia: frescor de ishpink (natura); intense cool (o boticário); ilia flor de laranjeira (natura)
pra ocasiões especiais: amburana ao sol (l'occitane au brésil); essencial oud feminino (natura)"
2022-06-16 22:39:38+00:00,0,taeyeondivonica,,"@fvsbrait pra ocasiões especiais: malbec magnetic (o boticário); essencial oud (natura); bonissimo black (avatim); absolute by exclusive (avon)
PRA BALADA: malbec gold (o boticário); egeo bomb black (o boticário)
PRA UM DATE: malbec x (o boticário)"
2022-06-16 22:36:21+00:00,1,taeyeondivonica,,"@fvsbrait okay então vamos de sugestões
pro dia a dia: homem essence (natura); egeo spicy vibe (o boticário); segno (avon); madero cedro (yes cosmetics) OU amórgos (thera cosméticos); l'experience (oui paris); kaiak aero (natura)"
2022-06-16 22:19:56+00:00,4,samariola_,"Aracaju, Sergipe","Acho que depois de tanta frustração, @fofoletchen não vai mais me dar o kit ameixa negra de o boticário 🥲 https://t.co/NcwAFQ7OjV"
2022-06-16 22:08:42+00:00,0,edinhuja,Jardim América - RJ ,"Comprei um hidratante foda do Boticário, como diz o nome é caro pra crl mas é bom. Elysée Nuit, mt bom msm!"
2022-06-16 22:06:07+00:00,0,Walker5530,"Avenida das Comunicações, 1147","2° Break #AmanhãÉParaSempre140

Vivo
O Boticário
Mix Lar
Ó Carol
Downy
Giraffas
Ó Diniz
Imecap
Espaçolaser
+Votados #TroféuImprensa
Lot Caixa
Enterogermina

Div Rede (P Alegre/RS)

Ch #SBTRioGrande 2ª Ed
Min Saúde
TRESemmé
Bepantol Derma
Lebes
Quentão Aliança

Ch #CarinhaDeAnjo https://t.co/9z0FMRr7KY"
2022-06-16 21:44:38+00:00,2,Hellen_Alvs,,"Eu amo a boticário, amo tá cheirosa pqp."
2022-06-16 21:30:44+00:00,1,MissPauloo,,"Já usavamos creme perfumado, antes do Boticário 😭😂"
2022-06-16 21:17:41+00:00,1,buca_conway,Florianópolis,"me identifiquei com vários no tuite original: perfume boticário, escada rolante, mcdonalds, extensão telefônica. eu era uma criança muito colona!!"
2022-06-16 21:00:34+00:00,0,saigmentt,she/her,@erikscy é o da boticario?
2022-06-16 20:51:09+00:00,1,lisquisp,"Itaquera, São Paulo","quero agradecer a boticário pela invenção do creme morango e leite
me sinto uma vitamina de morango 24h por dia 🤩"
2022-06-16 20:47:54+00:00,0,beatrizangustia,Pernambuco,"comprei os hidratantes no site da boticário ontem, e acabaram de entregar"
2022-06-16 20:42:08+00:00,3,lorenaolvm,Belo Horizonte - MG,Esse creme de ameixa da Boticário elevou o nível de cheiro de hidratante corporal. Puta que pariu 😍
2022-06-16 20:23:18+00:00,1,sarenhahhh,"Maceió, Brasil",na dúvida se compro a linha da eudora ou da boticário p cabelo 🥺
2022-06-16 20:22:01+00:00,0,ninhasilva_21,,"comprei um kit na boticário da Liz, e mandei p ele “ganhei” e ele perguntou de quem, e eu “de você”, “é pra você pagar”, e funcionou meninas podem aderir 🤣🥰🥰"
2022-06-16 20:03:19+00:00,0,mlburn_,she/her,@Am0rym_ @oBoticario o boticario
2022-06-16 19:59:10+00:00,3,candyflipoliver,"Angra dos Reis, Brasil","Aí na moral, tem. Mano que maluco é MT correira, mas correria msm...
Trampa CMG,vende Natura,boticário,Avon,roupa,conserta celulares, vende droga, e ainda joga um Fut no sábado.... Sensacional, brother vai longe🚀"
2022-06-16 19:44:59+00:00,0,beetamag,,"Produtos de marca tipo Boticário, quando eu ganhava algo da marca eu ficava ""NOSSA QUE CHIQUE"", hoje compro meus hidratantes que gosto lá e fico 👍🏼"
2022-06-16 19:41:26+00:00,2,shharmander,"Curitiba, Brasil",em depressão profunda por n ter passado no programa de estágio do boticário
2022-06-16 19:17:42+00:00,0,anavpcarvalho,"Rio de Janeiro, Brasil","Comprar roupas em lojas de departamento, bolacha champanhe, carro com vidro elétrico, produtos da Maybelline e Boticário 😂"
2022-06-16 19:04:07+00:00,1,bearezendx,"Rio de Janeiro, Brasil",O que é esse body splash de pêssego da o Boticário… que cheirinho incrível
2022-06-16 19:01:25+00:00,0,clarotatavares,,Viciada em boticário 😔
2022-06-16 18:56:09+00:00,1,uekailane,"Espírito Santo, Brasil","comprei o body splash deleite da boticário e eu tô simplesmente apaixonada, é o cheirinho mais gostoso do mundo 😍🥺"
2022-06-16 18:51:35+00:00,0,JuuTorres6,,O menino que fui dança começou falar do meu perfume pq ele trabalha na boticário quando vi tava falando da minha vida toda pra ele já kkkkkk
2022-06-16 18:08:04+00:00,0,laiisgama,,"Pra quem ama o cheiro “beijinho” da Boticário, assim como eu, o hidratante está na promoção no appp 🥰🥰🥰"
2022-06-16 17:48:29+00:00,0,beingallyssa,5sos • oldmagcon • oned,"a base da Catharine Hill é com certeza a melhor que eu já usei, esmurra base fluida do boticario que tem mais óleo do que cor"
2022-06-16 17:24:53+00:00,1,amandademenez_,"Dourados, Brasil",Doida pelo creme de pêssego da Boticário
2022-06-16 17:10:33+00:00,0,pixcowboys,"Belo Horizonte, Brasil",óleo de ameixa negra do boticário eu te amo vc é minha religião
2022-06-16 16:51:51+00:00,0,Marialuisacor18,Terra dos tupiniquin (Brasil.),"@BiodiversidadeB Eu só conheci o cachorro-vinagre, por causa d ruma fita cassete antiga da @boticario, que falava sobre os animais do Brasil."
